algorithm,energy_j
Centralized-DQN,1.9261572869792092
Centralized-DQN,1.7575804538257156
Centralized-DQN,1.8776640106282196
Centralized-DQN,2.0802471968569063
Centralized-DQN,2.1579023238128907
Centralized-DQN,1.8859296727041377
Centralized-DQN,1.705931843546948
Centralized-DQN,1.997335639945859
Centralized-DQN,2.0301268140692477
Centralized-DQN,2.2040184774266383
Centralized-DQN,1.763613034070107
Centralized-DQN,1.7661395126171857
Centralized-DQN,2.094219309513118
Centralized-DQN,1.8261273052395013
Centralized-DQN,1.8163927643107343
Centralized-DQN,2.208953826080312
Centralized-DQN,1.6041203083128177
Centralized-DQN,2.3937492034042775
Centralized-DQN,1.7788488008199566
Centralized-DQN,2.119694224005284
Centralized-DQN,1.8949325578923937
Centralized-DQN,1.98252187043454
Centralized-DQN,1.85945399045489
Centralized-DQN,2.117355260628397
Centralized-DQN,1.8399765794258918
Centralized-DQN,1.7879931328868885
Centralized-DQN,2.337793956680446
Centralized-DQN,1.9267697733919544
Centralized-DQN,1.7643197427410977
Centralized-DQN,1.5766379696842985
Centralized-DQN,2.34982917835069
Centralized-DQN,1.79283639326471
Centralized-DQN,2.395047530150664
Centralized-DQN,2.011896042565528
Centralized-DQN,1.9529207501496848
Centralized-DQN,1.9591320143603705
Centralized-DQN,2.4305550964093503
Centralized-DQN,1.4149128416054335
Centralized-DQN,1.9693842860945292
Centralized-DQN,1.8588970888250747
Centralized-DQN,1.8709032840768622
Centralized-DQN,1.9544014507334946
Centralized-DQN,1.8586550439560923
Centralized-DQN,1.9633453057201855
Centralized-DQN,1.9145677527194755
Centralized-DQN,1.6173561957462568
Centralized-DQN,2.0078667351116266
Centralized-DQN,2.0849789456715833
Centralized-DQN,1.7951080817261376
Centralized-DQN,2.350363256422826
Centralized-DQN,2.227715730201007
Centralized-DQN,2.114446609729038
Centralized-DQN,2.1116514994240543
Centralized-DQN,1.926934337881318
Centralized-DQN,2.1829721329308103
Centralized-DQN,2.281901862619108
Centralized-DQN,2.1061687325518728
Centralized-DQN,1.788606718046431
Centralized-DQN,1.9108573966187672
Centralized-DQN,2.052173575597691
Centralized-DQN,2.1130164258922317
Centralized-DQN,1.9021492497691659
Centralized-DQN,1.7894073107465307
Centralized-DQN,2.2850012898918526
Centralized-DQN,1.6729375377748321
Centralized-DQN,1.7031171635021756
Centralized-DQN,1.6142297526908742
Centralized-DQN,1.7026058911585558
Centralized-DQN,2.2073882596882184
Centralized-DQN,2.215103867100642
Centralized-DQN,1.9029399088592247
Centralized-DQN,2.0343508367362824
Centralized-DQN,1.9175797453154497
Centralized-DQN,1.6453685393004391
Centralized-DQN,2.4310518545681896
Centralized-DQN,2.2367400879521226
Centralized-DQN,2.0016582309879647
Centralized-DQN,1.722802961880821
Centralized-DQN,1.8681751195000826
Centralized-DQN,1.760465152952839
Centralized-DQN,1.942482948309919
Centralized-DQN,1.9914062994276898
Centralized-DQN,1.8414046862260924
Centralized-DQN,1.5849033017302268
Centralized-DQN,2.4112263903089395
Centralized-DQN,1.9747261624699433
Centralized-DQN,2.025198796844796
Centralized-DQN,1.8226768774483233
Centralized-DQN,1.5601126390281492
Centralized-DQN,1.9008075576811383
Centralized-DQN,1.8455296491294182
Centralized-DQN,2.0834767213177905
Centralized-DQN,2.1287602729058697
Centralized-DQN,2.0962627921250387
Centralized-DQN,2.147697946195311
Centralized-DQN,2.3355646020426084
Centralized-DQN,2.009821840788992
Centralized-DQN,2.1732593251145857
Centralized-DQN,2.0337854762117518
Centralized-DQN,1.4822318438450877
Centralized-DQN,1.8843985268687518
Centralized-DQN,1.7200792688093682
Centralized-DQN,1.9733222393942846
Centralized-DQN,1.737751259294138
Centralized-DQN,2.0595488770629897
Centralized-DQN,2.1460288738113626
Centralized-DQN,2.1973025386030445
Centralized-DQN,2.293077863775191
Centralized-DQN,1.5338440510300662
Centralized-DQN,1.643750391948253
Centralized-DQN,2.5945686189081103
Centralized-DQN,2.152594265055639
Centralized-DQN,1.9717128125292314
Centralized-DQN,1.9273814423758606
Centralized-DQN,1.9068994221093305
Centralized-DQN,1.4744647931438393
Centralized-DQN,1.7420553742947473
Centralized-DQN,1.8942303142261265
Centralized-DQN,1.7550658846939269
Centralized-DQN,1.7851846677774148
Centralized-DQN,2.5095317196243343
Centralized-DQN,1.8620191392231011
Centralized-DQN,1.9840788499046549
Centralized-DQN,1.9758803600648573
Centralized-DQN,2.055811468482758
Centralized-DQN,1.8100340507435284
Centralized-DQN,2.2073044795481125
Centralized-DQN,2.022196729406992
Centralized-DQN,1.6234373282938368
Centralized-DQN,1.8952310785774935
Centralized-DQN,1.8803370269172195
Centralized-DQN,1.8697346790918243
Centralized-DQN,2.0373419832321984
Centralized-DQN,2.0662406835868925
Centralized-DQN,2.0390368702803423
Centralized-DQN,1.9980860985010704
Centralized-DQN,1.9397309278439827
Centralized-DQN,1.4243619062525243
Centralized-DQN,2.099226461707355
Centralized-DQN,2.032516783512532
Centralized-DQN,1.693111001854946
Centralized-DQN,1.9846461569425862
Centralized-DQN,2.0692850260408835
Centralized-DQN,2.189855323827854
Centralized-DQN,2.0375734525072637
Centralized-DQN,1.994097056290491
Centralized-DQN,2.1381363419521713
Centralized-DQN,1.8493731793472756
Centralized-DQN,2.0149255417947
Centralized-DQN,1.7768955200554393
Centralized-DQN,2.1758123614359484
Centralized-DQN,1.5491225592752627
Centralized-DQN,2.1081762449242345
Centralized-DQN,1.9240801448097808
Centralized-DQN,2.142425240999338
Centralized-DQN,1.740162577061845
Centralized-DQN,1.9407322165592746
Centralized-DQN,1.9339691726740864
Centralized-DQN,2.019966772235625
Centralized-DQN,1.6786417265707052
Centralized-DQN,2.066583956294635
Centralized-DQN,1.494705992892129
Centralized-DQN,1.7661291900401594
Centralized-DQN,1.5599470063551286
Centralized-DQN,2.110821749687568
Centralized-DQN,2.0121901311380817
Centralized-DQN,2.025071304245469
Centralized-DQN,2.259422836895668
Centralized-DQN,1.8472070394251208
Centralized-DQN,2.0604485409974767
Centralized-DQN,1.93521154878946
Centralized-DQN,1.9001315586043526
Centralized-DQN,2.2210465917109774
Centralized-DQN,2.3996650053278303
Centralized-DQN,1.8205900808762692
Centralized-DQN,2.112088993886181
Centralized-DQN,1.9935245366738252
Centralized-DQN,1.9962883021325817
Centralized-DQN,1.9769497487693155
Centralized-DQN,1.8432588307673492
Centralized-DQN,1.0940204787636398
Centralized-DQN,2.273620068387492
Centralized-DQN,1.759933611800279
Centralized-DQN,1.8643452338033797
Centralized-DQN,1.8692445158358324
Centralized-DQN,1.7394116981944217
Centralized-DQN,1.975351328715791
Centralized-DQN,1.9097904148787517
Centralized-DQN,1.7549101104776743
Centralized-DQN,1.954399184636472
Centralized-DQN,1.9123860419423928
Centralized-DQN,2.133774006824779
Centralized-DQN,1.6111758057181287
Centralized-DQN,1.7344383004665331
Centralized-DQN,2.087108569536938
Centralized-DQN,1.7726032258295294
Centralized-DQN,1.7118561187096126
Centralized-DQN,1.783996967191616
Centralized-DQN,1.896734503674766
Centralized-DQN,1.8976099731301534
Centralized-DQN,1.8716255763220224
Centralized-DQN,1.683018589797431
Centralized-DQN,2.0981358168392137
Centralized-DQN,2.2255610332241686
Centralized-DQN,1.479837230656497
Centralized-DQN,1.5620642417456194
Centralized-DQN,2.151058246988157
Centralized-DQN,2.28168107688017
Centralized-DQN,1.4294371649192286
Centralized-DQN,2.107876569894643
Centralized-DQN,2.2973675258377986
Centralized-DQN,1.72130021395212
Centralized-DQN,2.2839554673161957
Centralized-DQN,1.8789901176852466
Centralized-DQN,1.9924923856680468
Centralized-DQN,1.7542886443283507
Centralized-DQN,2.150636972395328
Centralized-DQN,2.1122577678986034
Centralized-DQN,2.317373035560151
Centralized-DQN,2.2519159378429956
Centralized-DQN,1.9178918298123488
Centralized-DQN,2.636170432937909
Centralized-DQN,2.2312226262083406
Centralized-DQN,2.0445348944745194
Centralized-DQN,1.690255626780608
Centralized-DQN,1.5674804591859528
Centralized-DQN,1.5870655817295374
Centralized-DQN,1.7048834718125847
Centralized-DQN,2.2373305319171086
Centralized-DQN,2.0322252856329652
Centralized-DQN,1.7786788185519071
Centralized-DQN,1.8886957798893986
Centralized-DQN,1.860615228765415
Centralized-DQN,2.1043316744886518
Centralized-DQN,1.7175249955347847
Centralized-DQN,2.000567743361182
Centralized-DQN,1.9891397627781195
Centralized-DQN,1.724420810460769
Centralized-DQN,2.2858765891300643
Centralized-DQN,1.851900394017071
Centralized-DQN,1.6912703713022432
Centralized-DQN,2.1165035472814524
Centralized-DQN,1.9325557809764295
Centralized-DQN,2.014101883236646
Centralized-DQN,1.6470497740358692
Centralized-DQN,2.1071807043783104
Centralized-DQN,2.420527495186457
Centralized-DQN,1.6290431086576596
Centralized-DQN,2.0016097088999873
Centralized-DQN,1.739064646191357
Centralized-DQN,2.5396852361312554
Centralized-DQN,2.2056113229658174
Centralized-DQN,1.984997531834105
Centralized-DQN,1.6370993335596855
Centralized-DQN,1.69281268037155
Centralized-DQN,2.091941646109084
Centralized-DQN,1.60608179764589
Centralized-DQN,1.6133113701714275
Centralized-DQN,1.922034723494679
Centralized-DQN,1.9507392006628395
Centralized-DQN,2.007559236217565
Centralized-DQN,1.818733371382937
Centralized-DQN,2.132001764228602
Centralized-DQN,1.7214378901302312
Centralized-DQN,2.064378859059404
Centralized-DQN,1.969333404365136
Centralized-DQN,2.0583895493288136
Centralized-DQN,2.192332351163644
Centralized-DQN,1.8150914276878352
Centralized-DQN,1.7676877366688035
Centralized-DQN,1.5309940785826752
Centralized-DQN,1.4548219170993786
Centralized-DQN,1.8794555539807922
Centralized-DQN,1.895226728247641
Centralized-DQN,1.6697664482433423
Centralized-DQN,1.719298629150311
Centralized-DQN,2.271003768720982
Centralized-DQN,2.121793485381768
Centralized-DQN,1.629325776064138
Centralized-DQN,1.8180830090222042
Centralized-DQN,2.0135430201576354
Centralized-DQN,1.7756656839873313
Centralized-DQN,1.7336765993305883
Centralized-DQN,1.8420681714165046
Centralized-DQN,2.171288267980602
Centralized-DQN,2.1921948601003174
Centralized-DQN,1.7505530531806608
Centralized-DQN,2.026110972203745
Centralized-DQN,1.9185227321369662
Centralized-DQN,1.687702542531214
Centralized-DQN,1.85155403214719
Centralized-DQN,1.628720443085344
Centralized-DQN,2.187967926640073
Centralized-DQN,2.277689558627782
Centralized-DQN,1.8254039620053295
Centralized-DQN,1.77045212638979
Centralized-DQN,2.1629785584342316
Centralized-DQN,2.2002007160017962
Centralized-DQN,1.6632396130039644
Centralized-DQN,1.8858905083193893
Centralized-DQN,1.9064205954344675
Centralized-DQN,1.7424131465499066
Centralized-DQN,2.008930182317748
Centralized-DQN,1.7587325947966577
Centralized-DQN,1.795523924269891
Centralized-DQN,1.8966506350460064
Centralized-DQN,1.5769200501752771
Centralized-DQN,1.4461931665973815
Centralized-DQN,2.13156995327347
Centralized-DQN,1.7494295602686303
Centralized-DQN,2.411872684728969
Centralized-DQN,2.3743114579392754
Centralized-DQN,1.8033073255559295
Centralized-DQN,2.4589178101822373
Centralized-DQN,2.1360171715708973
Centralized-DQN,1.7713196998019152
Centralized-DQN,1.325144123947252
Centralized-DQN,2.078550943703115
Centralized-DQN,1.9272105695726158
Centralized-DQN,2.019385709355348
Centralized-DQN,1.8672761449333748
Centralized-DQN,1.6564553631900216
Centralized-DQN,1.8216130565173616
Centralized-DQN,2.082809230681737
Centralized-DQN,1.8383519153569816
Centralized-DQN,1.8369597256682633
Centralized-DQN,1.5699332149115182
Centralized-DQN,1.9410125910017144
Centralized-DQN,1.663810880681273
Centralized-DQN,2.131628436410445
Centralized-DQN,1.750863152586966
Centralized-DQN,1.8518697775497774
Centralized-DQN,2.4185818135475032
Centralized-DQN,1.8493652990897844
Centralized-DQN,1.8184915623629392
Centralized-DQN,2.0549273055511135
Centralized-DQN,1.5086756807672095
Centralized-DQN,2.208186467737772
Centralized-DQN,2.149003786012169
Centralized-DQN,2.040833682019137
Centralized-DQN,1.1419167375030583
Centralized-DQN,1.860231544671181
Centralized-DQN,1.6267316215283714
Centralized-DQN,2.1789942030242777
Centralized-DQN,2.162510074503785
Centralized-DQN,2.0093974786170103
Centralized-DQN,1.642803180178941
Centralized-DQN,2.2642853861049437
Centralized-DQN,1.85957503356991
Centralized-DQN,2.3359574938138903
Centralized-DQN,1.981145180205154
Centralized-DQN,2.0367685675583957
Centralized-DQN,1.813945869796793
Centralized-DQN,2.2441625651209285
Centralized-DQN,2.0601831669412474
Centralized-DQN,2.252442245955369
Centralized-DQN,1.9609054921452378
Centralized-DQN,1.9091622929074636
Centralized-DQN,2.057117989531886
Centralized-DQN,2.252361333294614
Centralized-DQN,2.154255584387905
Centralized-DQN,1.9518467651683444
Centralized-DQN,1.4920968558425318
Centralized-DQN,2.1067129434711527
Centralized-DQN,1.5885224146666004
Centralized-DQN,1.9280653262174987
Centralized-DQN,1.8933274704298195
Centralized-DQN,1.5933461415016827
Centralized-DQN,2.0058247119069312
Centralized-DQN,2.4163548073437564
Centralized-DQN,1.8479756856161464
Centralized-DQN,2.096458674219985
Centralized-DQN,2.462750938846182
Centralized-DQN,2.1187460856596445
Centralized-DQN,1.7714281019156592
Centralized-DQN,1.9746082090266812
Centralized-DQN,2.030771754188386
Centralized-DQN,2.2503505459063207
Centralized-DQN,2.1997171984830146
Centralized-DQN,1.2818188143011555
Centralized-DQN,1.7227304711740008
Centralized-DQN,1.903865843109826
Centralized-DQN,1.686077860791315
Centralized-DQN,1.0674989047855161
Centralized-DQN,1.752817500422244
Centralized-DQN,1.9191681160348426
Centralized-DQN,1.7989744090802444
Centralized-DQN,1.690304274030411
Centralized-DQN,1.9295534495504245
Centralized-DQN,1.9990475155780907
Centralized-DQN,1.8120352249423552
Centralized-DQN,2.236049776697934
Centralized-DQN,1.9332974014186313
Centralized-DQN,1.7192032505161234
Centralized-DQN,1.6609066009305982
Centralized-DQN,1.8709317573292044
Centralized-DQN,2.1765321185750297
Centralized-DQN,1.730222121413422
Centralized-DQN,2.05729063311284
Centralized-DQN,1.9417859120672976
Centralized-DQN,2.3792408761738777
Centralized-DQN,2.0099139372273953
Centralized-DQN,1.759128674436282
Centralized-DQN,2.089659539427384
Centralized-DQN,2.0974130667024315
Centralized-DQN,1.8285286627670443
Centralized-DQN,1.6518153897223655
Centralized-DQN,2.043502508058602
Centralized-DQN,1.9346338967266563
Centralized-DQN,1.5705868588636676
Centralized-DQN,1.9786416381674372
Centralized-DQN,1.773236836295914
Centralized-DQN,1.5708052895548843
Centralized-DQN,1.8388723944833352
Centralized-DQN,2.2155844763612613
Centralized-DQN,2.198337369620288
Centralized-DQN,2.1381316843024973
Centralized-DQN,1.982031257877225
Centralized-DQN,2.057271675653015
Centralized-DQN,1.9427277115725314
Centralized-DQN,1.6653962896401864
Centralized-DQN,1.711372362504399
Centralized-DQN,1.7801055147515048
Centralized-DQN,2.24287313125701
Centralized-DQN,2.1680695444501503
Centralized-DQN,1.6711962094094994
Centralized-DQN,1.9323013129918922
Centralized-DQN,1.8272393143097716
Centralized-DQN,1.8842648357451224
Centralized-DQN,1.796495734513407
Centralized-DQN,2.243871349894566
Centralized-DQN,1.9156439339043143
Centralized-DQN,1.9698025277801332
Centralized-DQN,1.9716690906931176
Centralized-DQN,1.683201751688981
Centralized-DQN,1.9450107719824574
Centralized-DQN,2.164757795739688
Centralized-DQN,2.2593080030547545
Centralized-DQN,1.6555434314374402
Centralized-DQN,1.5701142749056367
Centralized-DQN,1.9343158072415665
Centralized-DQN,2.1755568174493516
Centralized-DQN,2.0028510230669614
Centralized-DQN,2.076740215928787
Centralized-DQN,1.6065986255831373
Centralized-DQN,1.7882140836241933
Centralized-DQN,1.4140157247453153
Centralized-DQN,1.8871707534537312
Centralized-DQN,1.4213638408297102
Centralized-DQN,2.227045256104046
Centralized-DQN,2.2782308662062185
Centralized-DQN,1.9524042605710308
Centralized-DQN,1.5715031559910049
Centralized-DQN,2.006564195461596
Centralized-DQN,2.348344141469401
Centralized-DQN,2.029609459127868
Centralized-DQN,2.193020311409108
Centralized-DQN,1.808217912185191
Centralized-DQN,1.7192732049791883
Centralized-DQN,1.9036733930889256
Centralized-DQN,1.4760870862216557
Centralized-DQN,2.4416460045267327
Centralized-DQN,1.9521753707091056
Centralized-DQN,2.1197044886861587
Centralized-DQN,1.8136684350575139
Centralized-DQN,1.5644729003846505
Centralized-DQN,2.2485077369888735
Centralized-DQN,1.661007295193864
Centralized-DQN,2.000372451126353
Centralized-DQN,2.022086740528002
Centralized-DQN,1.9370383803676148
Centralized-DQN,1.7392317919836213
Centralized-DQN,1.8855247325891562
Centralized-DQN,1.7011082896798355
Centralized-DQN,2.106434540365579
Centralized-DQN,2.0516844120955886
Centralized-DQN,1.9150688794142443
Centralized-DQN,1.789051820921465
Centralized-DQN,2.4055260441097763
Centralized-DQN,1.6200044575902712
Centralized-DQN,1.564121142483262
Centralized-DQN,1.9011058220633035
Centralized-DQN,1.8605458959580632
Centralized-DQN,2.1728829975754094
Centralized-DQN,2.0688652312197133
Centralized-DQN,1.9268026952406618
Centralized-DQN,2.0352778251616064
Centralized-DQN,2.031090988396721
Centralized-DQN,2.404659468329921
Centralized-DQN,1.9783749251701481
Centralized-DQN,1.7630798286306444
Centralized-DQN,1.9657346534004196
Centralized-DQN,1.3166562631825363
Centralized-DQN,1.9124780064567484
Centralized-DQN,2.17182316134282
Centralized-DQN,2.058743220987745
Centralized-DQN,1.9887873124559634
Centralized-DQN,2.069584701443442
Centralized-DQN,2.174190307939826
Centralized-DQN,2.248373777041502
Centralized-DQN,2.023093839426691
Centralized-DQN,1.8471679254882758
Centralized-DQN,1.3869645333750276
Centralized-DQN,2.1453711575825807
Centralized-DQN,2.0387026591343393
Centralized-DQN,1.9551727459236403
Centralized-DQN,1.7614729355072476
Centralized-DQN,2.142371021569664
