algorithm,latency_ms
Centralized-DQN,141.50036653088407
Centralized-DQN,149.14464540272465
Centralized-DQN,205.8732983973001
Centralized-DQN,205.92751834098098
Centralized-DQN,201.47167433724638
Centralized-DQN,241.42569486785504
Centralized-DQN,124.81496700691186
Centralized-DQN,216.87801623292472
Centralized-DQN,251.8431460541072
Centralized-DQN,171.16657705324857
Centralized-DQN,193.60580464630314
Centralized-DQN,182.41324248314137
Centralized-DQN,178.16961861767413
Centralized-DQN,195.2121398493088
Centralized-DQN,247.82455851053516
Centralized-DQN,260.1216002646256
Centralized-DQN,194.92182324879556
Centralized-DQN,262.1518064219341
Centralized-DQN,206.06729430953874
Centralized-DQN,257.61073080103245
Centralized-DQN,202.20104051039525
Centralized-DQN,208.93173478138434
Centralized-DQN,215.96423417928503
Centralized-DQN,300.36561038102604
Centralized-DQN,230.53856724534367
Centralized-DQN,183.7820641014561
Centralized-DQN,234.06993610827573
Centralized-DQN,194.14502388746976
Centralized-DQN,190.30749451296373
Centralized-DQN,232.25804079676334
Centralized-DQN,205.9325676331346
Centralized-DQN,213.35727743535418
Centralized-DQN,205.4195566559588
Centralized-DQN,215.09749379816304
Centralized-DQN,217.74897692308448
Centralized-DQN,146.89099201883755
Centralized-DQN,224.997180058286
Centralized-DQN,175.53941740509097
Centralized-DQN,161.73102593321767
Centralized-DQN,203.24766268423951
Centralized-DQN,207.51943009943363
Centralized-DQN,184.19481506283157
Centralized-DQN,229.93095573003922
Centralized-DQN,164.73474500887278
Centralized-DQN,192.79168753682322
Centralized-DQN,187.45377595200998
Centralized-DQN,203.6023818898198
Centralized-DQN,213.36592853941715
Centralized-DQN,174.76321151129366
Centralized-DQN,226.72848032368685
Centralized-DQN,206.890071050041
Centralized-DQN,148.24161240064268
Centralized-DQN,146.24225678808907
Centralized-DQN,204.63042121212067
Centralized-DQN,198.37098046640938
Centralized-DQN,201.897396592761
Centralized-DQN,204.16052630409345
Centralized-DQN,211.76679518530543
Centralized-DQN,233.429488295449
Centralized-DQN,171.66685297247324
Centralized-DQN,169.84085221297616
Centralized-DQN,172.20028426337853
Centralized-DQN,213.6675000150612
Centralized-DQN,242.34842135939337
Centralized-DQN,192.0598168528147
Centralized-DQN,129.94900467521035
Centralized-DQN,153.88021412168874
Centralized-DQN,180.00889831611966
Centralized-DQN,188.26813337514355
Centralized-DQN,192.74834118235822
Centralized-DQN,206.1574336894275
Centralized-DQN,195.64761007532658
Centralized-DQN,236.48018831630222
Centralized-DQN,184.71948082955893
Centralized-DQN,179.1304612157337
Centralized-DQN,219.36626615561386
Centralized-DQN,158.93073790221644
Centralized-DQN,216.69075115960007
Centralized-DQN,208.076595511788
Centralized-DQN,200.57672530245497
Centralized-DQN,252.64828321447789
Centralized-DQN,186.33377664115847
Centralized-DQN,266.80894511572234
Centralized-DQN,198.237056523157
Centralized-DQN,166.68950665089315
Centralized-DQN,207.09758742984476
Centralized-DQN,172.71264399043696
Centralized-DQN,182.44732456559498
Centralized-DQN,216.91099900046473
Centralized-DQN,221.66746265950374
Centralized-DQN,186.33496899237224
Centralized-DQN,234.62215435139203
Centralized-DQN,239.72523274063403
Centralized-DQN,248.08905269689873
Centralized-DQN,220.88240221377166
Centralized-DQN,245.90286136257095
Centralized-DQN,148.57604716077827
Centralized-DQN,195.46280354114612
Centralized-DQN,178.9898423102972
Centralized-DQN,208.57677583382176
Centralized-DQN,187.85652342409787
Centralized-DQN,200.01526474150802
Centralized-DQN,261.4652464061215
Centralized-DQN,199.90840610738866
Centralized-DQN,217.4137695157064
Centralized-DQN,198.03192010227295
Centralized-DQN,207.27139863870502
Centralized-DQN,205.18050041308214
Centralized-DQN,218.44972197919478
Centralized-DQN,239.9592260664153
Centralized-DQN,254.42181992809986
Centralized-DQN,214.288602457275
Centralized-DQN,222.68640658106807
Centralized-DQN,170.474064724433
Centralized-DQN,202.3636977275314
Centralized-DQN,233.20868394650768
Centralized-DQN,230.9790591525146
Centralized-DQN,211.3482919838515
Centralized-DQN,231.59181878703856
Centralized-DQN,219.72300126981457
Centralized-DQN,241.00918774777966
Centralized-DQN,213.68077470871333
Centralized-DQN,194.32905053286896
Centralized-DQN,215.0752377079907
Centralized-DQN,117.08216872441673
Centralized-DQN,216.4865720915515
Centralized-DQN,95.54761524355649
Centralized-DQN,153.29609777783747
Centralized-DQN,218.55305802822951
Centralized-DQN,219.32588011800385
Centralized-DQN,170.12713659580209
Centralized-DQN,183.63693874363184
Centralized-DQN,246.11622965842395
Centralized-DQN,190.47909605281973
Centralized-DQN,272.28760937208955
Centralized-DQN,204.9424044047096
Centralized-DQN,217.241085306438
Centralized-DQN,253.50623195495822
Centralized-DQN,208.9308134858026
Centralized-DQN,174.92968057927595
Centralized-DQN,201.7081764491713
Centralized-DQN,203.93167791429727
Centralized-DQN,164.05775043395303
Centralized-DQN,197.3250378597753
Centralized-DQN,182.7342371800769
Centralized-DQN,232.73073271562302
Centralized-DQN,206.03835622555766
Centralized-DQN,196.5161275255729
Centralized-DQN,201.8145420813227
Centralized-DQN,211.69366055218498
Centralized-DQN,223.5044259906934
Centralized-DQN,175.00863313991857
Centralized-DQN,173.75237102136185
Centralized-DQN,238.1403764620759
Centralized-DQN,192.6298938338581
Centralized-DQN,162.49473722209376
Centralized-DQN,218.31438128149313
Centralized-DQN,218.9010941809806
Centralized-DQN,159.0785422822988
Centralized-DQN,211.8844514639082
Centralized-DQN,227.0674927728512
Centralized-DQN,216.2315935511879
Centralized-DQN,223.95944451284186
Centralized-DQN,162.87192705727753
Centralized-DQN,214.93120464988587
Centralized-DQN,195.9214072158866
Centralized-DQN,190.51629523826065
Centralized-DQN,231.1166682825918
Centralized-DQN,249.3782353202269
Centralized-DQN,258.83110163801075
Centralized-DQN,244.44423614517714
Centralized-DQN,201.70797455109448
Centralized-DQN,215.5816048907903
Centralized-DQN,228.0046861535273
Centralized-DQN,208.63533847898387
Centralized-DQN,208.92292563734634
Centralized-DQN,229.71259395628545
Centralized-DQN,203.22152061922202
Centralized-DQN,183.12139190879014
Centralized-DQN,192.56580802492425
Centralized-DQN,224.01731133201227
Centralized-DQN,205.08979873599867
Centralized-DQN,215.20629930605014
Centralized-DQN,225.1023772660657
Centralized-DQN,193.75475611307172
Centralized-DQN,227.68744490889418
Centralized-DQN,216.36527810375185
Centralized-DQN,167.95560739265565
Centralized-DQN,248.26914373558733
Centralized-DQN,189.97765768729252
Centralized-DQN,155.3471397044445
Centralized-DQN,173.64868871241094
Centralized-DQN,174.36864517965034
Centralized-DQN,206.565199559726
Centralized-DQN,196.78448483361288
Centralized-DQN,194.89504097078222
Centralized-DQN,223.59105896447437
Centralized-DQN,215.19626083578112
Centralized-DQN,214.48143611932858
Centralized-DQN,217.29485371986078
Centralized-DQN,223.48404004006716
Centralized-DQN,141.76139974667672
Centralized-DQN,194.06685243206616
Centralized-DQN,139.59369806531578
Centralized-DQN,206.08179780393385
Centralized-DQN,204.86101083326963
Centralized-DQN,236.36596824369042
Centralized-DQN,240.6290317816336
Centralized-DQN,211.08325144757103
Centralized-DQN,189.989167678093
Centralized-DQN,219.55483337637213
Centralized-DQN,189.1624708802706
Centralized-DQN,204.95822045669954
Centralized-DQN,234.58408950882304
Centralized-DQN,188.2668596203173
Centralized-DQN,229.17035917727503
Centralized-DQN,225.32204106076907
Centralized-DQN,176.35624548607535
Centralized-DQN,234.21682384652203
Centralized-DQN,225.95699036114516
Centralized-DQN,208.05777662117973
Centralized-DQN,182.13029625917042
Centralized-DQN,179.2238194427329
Centralized-DQN,188.87012269290932
Centralized-DQN,221.2778338987588
Centralized-DQN,176.33124497795805
Centralized-DQN,218.1253674585961
Centralized-DQN,167.74733413364822
Centralized-DQN,198.87794246683453
Centralized-DQN,208.28943263722027
Centralized-DQN,278.3539043517675
Centralized-DQN,163.68053033438898
Centralized-DQN,249.160436994704
Centralized-DQN,209.4952724196184
Centralized-DQN,217.3351575404789
Centralized-DQN,208.55043740164612
Centralized-DQN,218.341804545857
Centralized-DQN,200.38944686913948
Centralized-DQN,248.62150544372375
Centralized-DQN,191.30586567325832
Centralized-DQN,238.96703716537743
Centralized-DQN,185.66898639360932
Centralized-DQN,203.1924446079614
Centralized-DQN,172.84112343129343
Centralized-DQN,218.6507116104256
Centralized-DQN,248.353778707796
Centralized-DQN,202.67931460537437
Centralized-DQN,199.0934290388827
Centralized-DQN,171.56149110796218
Centralized-DQN,198.12122039343075
Centralized-DQN,157.21617220835418
Centralized-DQN,177.61366039843517
Centralized-DQN,211.80358138327406
Centralized-DQN,244.5703959322419
Centralized-DQN,289.2763258368851
Centralized-DQN,187.402447447873
Centralized-DQN,248.0590046993632
Centralized-DQN,212.31257441204943
Centralized-DQN,200.46257059760873
Centralized-DQN,217.97783355178456
Centralized-DQN,206.85749451039877
Centralized-DQN,208.31187176836656
Centralized-DQN,192.7500051151999
Centralized-DQN,163.0567102060345
Centralized-DQN,158.69124392433756
Centralized-DQN,224.59734649843682
Centralized-DQN,196.6989972974286
Centralized-DQN,187.117333010315
Centralized-DQN,205.2551688016946
Centralized-DQN,228.84796758746882
Centralized-DQN,210.41091829079195
Centralized-DQN,185.31835190077098
Centralized-DQN,241.7887886694685
Centralized-DQN,252.37556508944897
Centralized-DQN,219.8366996596856
Centralized-DQN,234.2099053403227
Centralized-DQN,242.25879990441433
Centralized-DQN,238.90297949213542
Centralized-DQN,223.4229753133787
Centralized-DQN,222.9504114122465
Centralized-DQN,220.5898172003951
Centralized-DQN,172.0798697635887
Centralized-DQN,226.02169470578758
Centralized-DQN,164.32558086620338
Centralized-DQN,181.16201634624835
Centralized-DQN,244.10695203424262
Centralized-DQN,230.20660488082592
Centralized-DQN,249.6219486905759
Centralized-DQN,196.84976848938123
Centralized-DQN,170.43253476169696
Centralized-DQN,197.78688408788972
Centralized-DQN,208.06093891721721
Centralized-DQN,207.3696614902003
Centralized-DQN,239.01041436270106
Centralized-DQN,194.16188724989664
Centralized-DQN,215.56103415408774
Centralized-DQN,175.34118551696181
Centralized-DQN,218.5095183413144
Centralized-DQN,205.09325650556912
Centralized-DQN,182.50559985146447
Centralized-DQN,197.92511913475442
Centralized-DQN,199.47472760454335
Centralized-DQN,196.8953461198871
Centralized-DQN,258.1402372680305
Centralized-DQN,202.0466199307636
Centralized-DQN,197.68311669467988
Centralized-DQN,142.07647127169577
Centralized-DQN,178.17377944061568
Centralized-DQN,197.1077972663094
Centralized-DQN,184.42441971470072
Centralized-DQN,246.4512278013339
Centralized-DQN,200.05186673811343
Centralized-DQN,243.65332747954756
Centralized-DQN,206.85113902151105
Centralized-DQN,206.1168350926473
Centralized-DQN,202.33610656862498
Centralized-DQN,205.11388754864376
Centralized-DQN,256.5638500914958
Centralized-DQN,135.41167819746346
Centralized-DQN,144.95362766683962
Centralized-DQN,188.7048750683166
Centralized-DQN,205.43583645812706
Centralized-DQN,225.70313274292036
Centralized-DQN,219.19261594082425
Centralized-DQN,193.4726226135829
Centralized-DQN,235.57131079725286
Centralized-DQN,235.90586209458192
Centralized-DQN,210.52173493814698
Centralized-DQN,233.87972717460525
Centralized-DQN,213.17935790296386
Centralized-DQN,188.1555091965135
Centralized-DQN,225.93450517000014
Centralized-DQN,208.31839367736032
Centralized-DQN,205.0401954026346
Centralized-DQN,249.18860716568724
Centralized-DQN,131.4738361437974
Centralized-DQN,162.4694748952129
Centralized-DQN,169.3878872087689
Centralized-DQN,194.10218057293582
Centralized-DQN,197.3617549070191
Centralized-DQN,159.78023056680857
Centralized-DQN,175.4452590306752
Centralized-DQN,179.1747496442929
Centralized-DQN,278.72272276227676
Centralized-DQN,259.0522584324144
Centralized-DQN,192.64751746946052
Centralized-DQN,194.09250129079604
Centralized-DQN,170.52388008435116
Centralized-DQN,147.756087603242
Centralized-DQN,201.49359440774427
Centralized-DQN,175.06444050267922
Centralized-DQN,202.4544840501397
Centralized-DQN,156.99382452869568
Centralized-DQN,182.14076625069225
Centralized-DQN,209.45881285908493
Centralized-DQN,215.98628793351813
Centralized-DQN,217.52415876226044
Centralized-DQN,165.38533047528887
Centralized-DQN,230.64057190406686
Centralized-DQN,180.9936491019445
Centralized-DQN,223.9857374382192
Centralized-DQN,204.6808397014542
Centralized-DQN,163.70837502766156
Centralized-DQN,195.51406886256436
Centralized-DQN,215.96091226191302
Centralized-DQN,223.38896141423797
Centralized-DQN,200.77036307666745
Centralized-DQN,250.9533667180316
Centralized-DQN,235.22532312959677
Centralized-DQN,197.30037650800742
Centralized-DQN,227.50365436410834
Centralized-DQN,263.0138045556456
Centralized-DQN,263.8145380234908
Centralized-DQN,168.16000357532508
Centralized-DQN,177.20400666528548
Centralized-DQN,249.54756360201554
Centralized-DQN,173.25156847487088
Centralized-DQN,165.32376600124962
Centralized-DQN,190.4141760790286
Centralized-DQN,217.60680128423758
Centralized-DQN,201.92809880166712
Centralized-DQN,185.48309138783225
Centralized-DQN,184.77362614826473
Centralized-DQN,183.62988806761874
Centralized-DQN,178.61471114023172
Centralized-DQN,273.44898631828187
Centralized-DQN,213.92533213556663
Centralized-DQN,231.60277163214215
Centralized-DQN,190.3276759564323
Centralized-DQN,199.42129968441853
Centralized-DQN,183.59338055888935
Centralized-DQN,125.44874995242394
Centralized-DQN,163.659721694564
Centralized-DQN,150.68143960058816
Centralized-DQN,137.5064866614518
Centralized-DQN,169.13923077105693
Centralized-DQN,244.74867038144893
Centralized-DQN,203.66691496886938
Centralized-DQN,243.71691286963522
Centralized-DQN,217.32947730702625
Centralized-DQN,228.47676477145478
Centralized-DQN,177.97309014086275
Centralized-DQN,220.71852862578012
Centralized-DQN,226.86142702223037
Centralized-DQN,187.7005812329892
Centralized-DQN,221.786211118485
Centralized-DQN,221.98563275724499
Centralized-DQN,188.5134213660975
Centralized-DQN,171.31694703187014
Centralized-DQN,169.47615004305183
Centralized-DQN,207.59516625764385
Centralized-DQN,214.81029606367946
Centralized-DQN,181.22422508626258
Centralized-DQN,205.79756023978297
Centralized-DQN,222.11611108415457
Centralized-DQN,223.54572143995904
Centralized-DQN,251.55640360367465
Centralized-DQN,243.3094249659413
Centralized-DQN,174.96125701730367
Centralized-DQN,255.50758628614068
Centralized-DQN,189.07070486332856
Centralized-DQN,236.34618437363284
Centralized-DQN,207.03959878153267
Centralized-DQN,192.63551864629096
Centralized-DQN,150.76909420675202
Centralized-DQN,199.85306469350957
Centralized-DQN,158.21850294083174
Centralized-DQN,234.01897707528317
Centralized-DQN,250.50377971417743
Centralized-DQN,181.0926703210993
Centralized-DQN,214.05912227557815
Centralized-DQN,183.23825433976074
Centralized-DQN,186.14545809589632
Centralized-DQN,228.23484111596113
Centralized-DQN,203.84385214469762
Centralized-DQN,257.18944125793035
Centralized-DQN,190.53302563891236
Centralized-DQN,234.9800899742347
Centralized-DQN,207.92240238873347
Centralized-DQN,228.873340292327
Centralized-DQN,191.5852702801016
Centralized-DQN,203.51323487345252
Centralized-DQN,201.53503362103197
Centralized-DQN,179.91828655462638
Centralized-DQN,224.86244603745257
Centralized-DQN,224.50747016735093
Centralized-DQN,222.806640847167
Centralized-DQN,251.10896961752934
Centralized-DQN,248.4803440370891
Centralized-DQN,193.75165930452593
Centralized-DQN,216.19156955302535
Centralized-DQN,186.2919793222536
Centralized-DQN,205.70065948343665
Centralized-DQN,187.00751652643405
Centralized-DQN,253.60210927408153
Centralized-DQN,215.91094451028889
Centralized-DQN,198.45912615686734
Centralized-DQN,240.80855715569132
Centralized-DQN,139.88153770613764
Centralized-DQN,144.5769221540413
Centralized-DQN,228.8751596565932
Centralized-DQN,206.81405344352103
Centralized-DQN,212.5133890078228
Centralized-DQN,165.20811690044354
Centralized-DQN,204.302988674489
Centralized-DQN,265.10528231204023
Centralized-DQN,229.72598859387588
Centralized-DQN,210.09119635428436
Centralized-DQN,191.82838269685186
Centralized-DQN,193.1628144439182
Centralized-DQN,141.12406332399948
Centralized-DQN,212.7292126276348
Centralized-DQN,230.36449325445562
Centralized-DQN,157.73142018488153
